행정구역코드,행정동코드,시군구명,행정동명,1인세대비율,기초생활수급자비율,외국인비율,노령층비율,장애인비율,차상위비율
1102055,11140550,중구,명동,0.0005218824812749077,0.0002801730847056626,0.0014312754669128275,0.0004254648803832762,0.0018184581096140208,0.0019013874287790887
1102057,11140570,중구,필동,0.0008206857842793647,0.0003251391353374356,0.0021842102809402596,0.0005315038198018773,0.001425894033026036,0.0005905332969928228
1102058,11140580,중구,장충동,0.000977762178153283,0.00043582479843103073,0.0025268772086864903,0.00048306627957362747,0.0038445952791003953,0.0006489376890031019
1102059,11140590,중구,광희동,0.001237680119807845,0.0006744907594765951,0.0038415992988148854,0.0006798710601406609,0.0018969709249316178,6.489376890031019e-06
1102060,11140605,중구,을지로동,0.0005449067083899772,0.0005050033378645277,0.0005361455332083882,0.00028320687935256026,0.0019400263397832034,0.007819699152487378
1102069,11140615,중구,신당동,0.0016321618777127016,0.001265967271632994,0.005410407750333343,0.0008736212210536605,0.005078006281025225,0.0028553258316136483
1102070,11140625,중구,다산동,0.0016761637339770567,0.001335145811066491,0.0019161375143360653,0.00168178630666374,0.004611994732043359,0.004918947682643513
1102071,11140635,중구,약수동,0.0016004396092430505,0.0025388523972093378,0.0010583046612026444,0.002295328482888239,0.002383243845608348,0.0031019221534348274
1102072,11140645,중구,청구동,0.0012944732133583496,0.002078815109976583,0.0009021231363115052,0.0016896410429169699,0.004368858271704994,0.0007268102116834742
1102065,11140650,중구,신당5동,0.0013993613591047772,0.0013731940077549142,0.0015827948567325892,0.0011153725479586196,0.0022414142437443014,0.001323832885566328
1102073,11140665,중구,동화동,0.0005740707294023985,0.0005465104615246259,0.0008135425699553367,0.0011799559349296193,0.005511093101002938,0.00369245545042765
1102067,11140670,중구,황학동,0.002112600750180484,0.0015184689405652579,0.003468628493104702,0.0012379937083562612,0.0013980346469455983,0.002621708263572532
1102068,11140680,중구,중림동,0.0012837285740379839,0.0017813473904125462,0.0011608716327729447,0.001258939671698207,0.003619187518995036,0.002427026956871601
1103051,11170510,용산구,후암동,0.0021320434308554318,0.0022448436046169757,0.0017855977323375013,0.0018528450072896317,0.004470165130179313,0.006015652377058755
1103052,11170520,용산구,용산2가동,0.0014331302255402123,0.0014804207438768346,0.0033870411293555995,0.0012388664568288423,0.0033861817445041027,0.0007527677192435983
1103053,11170530,용산구,남영동,0.0019698505420670536,0.004513899698035675,0.001610767667160853,0.0010158792220843764,0.0029530949245263906,0.0005515970356526367
1103071,11170555,용산구,청파동,0.003517590253691167,0.0029815950495837183,0.002428972372187567,0.0020177944686074556,0.002461756660925945,0.004867032667523264
1103072,11170560,용산구,원효로1동,0.002561829003670062,0.0010342191645307793,0.001676037558160135,0.001247593941554653,0.0034444331881268364,0.005314799672935405
1103057,11170570,용산구,원효로2동,0.0012238655835388032,0.0011829530243127977,0.000543138735815454,0.001434362114687004,0.005115996352953095,0.00337447598281613
1103058,11170580,용산구,효창동,0.0008790138263042073,0.0003078445004790614,0.0005081727227801244,0.0009233678839907821,0.0032620808428730627,1.9468130670093056e-05
1103059,11170590,용산구,용문동,0.0010795804269510345,0.0011725762433977731,0.0005128348578515016,0.001298649727200646,0.003591328132914598,0.00407532868693948
1103073,11170625,용산구,한강로동,0.003137946331038244,0.0011414459006526996,0.004878924352196332,0.0020404859288945636,0.00362678553338061,0.0036145829277472777
1103063,11170630,용산구,이촌1동,0.0009511564045980917,0.00016602849464039267,0.003130623700429849,0.0027260298541070017,0.0038851180224901225,0.0052888421653752805
1103064,11170640,용산구,이촌2동,0.0006630977409140004,0.0004219890905443313,0.000445233899316531,0.0011027176951061938,0.0032747442001823525,0.006716505081182105
1103065,11170650,용산구,이태원1동,0.001016135890011732,0.0006952443213066443,0.004631831193413335,0.0008417659018044511,0.002826461351433492,1.2978753780062038e-05
1103066,11170660,용산구,이태원2동,0.0013701973380923558,0.0006883264673632945,0.0040117672289201566,0.0010756624924561805,0.002770742579272617,1.9468130670093056e-05
1103074,11170685,용산구,한남동,0.0028432362239653552,0.0016118599688004786,0.006920939513459584,0.0022682732802382253,0.0025402694762435415,5.191501512024815e-05
1103069,11170690,용산구,서빙고동,0.0008764555788469775,0.0007955532034852148,0.0018671850960866039,0.0012907949909474164,0.004611994732043359,0.0031019221534348274
1103070,11170700,용산구,보광동,0.0019765019854558518,0.0027014219648780553,0.004270515725381596,0.0016721860734653482,0.0020793232701853915,0.005496502225856273
1104052,11200520,성동구,왕십리2동,0.0015236921855261523,0.0013904886426132886,0.001571139519054146,0.0016198211651104835,0.006207577753013879,0.005249905904035094
1104071,11200535,성동구,왕십리도선동,0.002561829003670062,0.0024800506386908655,0.002179548145868882,0.0024018037965431306,0.004282747442001823,0.004717776999052551
1104054,11200540,성동구,마장동,0.002684113232125653,0.0019854240817413623,0.002652754855613677,0.0024550414533705766,0.002773275250734475,0.005139586496904568
1104055,11200550,성동구,사근동,0.0031174803513804045,0.0006710318325049204,0.004871931149589266,0.0009107130311383564,0.0018640461959274642,0.004977352074653792
1104056,11200560,성동구,행당1동,0.0014341535245231043,0.001106856630935951,0.0012494521991291132,0.0013545056294458353,0.0018539155100800325,0.004107775571389635
1104057,11200570,성동구,행당2동,0.0012632625943801443,0.002144534722438405,0.0005361455332083882,0.0023616573668044007,0.009778644514233614,1.9468130670093056e-05
1104058,11200580,성동구,응봉동,0.0008114760934333369,0.0005914765121563988,0.0003613154680317398,0.0015325463178523754,0.00377621314963023,1.2978753780062038e-05
1104059,11200590,성동구,금호1가동,0.0011327919740614174,0.002058061548146534,0.0005268212630656335,0.0016748043188830914,0.004475230473103029,0.004360861270100845
1104072,11200615,성동구,금호2·3가동,0.001835286725816759,0.0018885741265344666,0.0010233386481673147,0.00240922215856007,0.004123189139904771,0.007320017131954989
1104062,11200620,성동구,금호4가동,0.001145583211347567,0.0012106244400861964,0.0009650619597750986,0.0014697084278265378,0.00517171512511397,0.001375747900686576
1104073,11200645,성동구,옥수동,0.0016347201251699316,0.0012970976143780676,0.0017925909349445672,0.002585953724257738,0.002821396008509776,0.004172669340289945
1104065,11200650,성동구,성수1가1동,0.0016802569299086245,0.0013213101031797916,0.0014219511967700727,0.0015932023366967605,0.00315317597001317,0.004107775571389635
1104066,11200660,성동구,성수1가2동,0.0013983380601218852,0.0007125389561650184,0.0012261415237722268,0.0012842493774030584,0.0035963934758383143,0.006800866980752508
